model,metric_score,feature_index
GradientBoostingClassifier,0.6333333333333333,5
KNeighborsClassifier,0.6333333333333333,5
LogisticRegression,0.6166666666666667,5
MLPClassifier,0.7,5
NearestCentroid,0.6,5
RandomForestClassifier,0.65,5
SVC,0.6,5
AdaBoostClassifier,0.6333333333333333,6
BaggingClassifier,0.65,6
DecisionTreeClassifier,0.65,6
GradientBoostingClassifier,0.6333333333333333,6
KNeighborsClassifier,0.6,6
LogisticRegression,0.6166666666666667,6
MLPClassifier,0.6166666666666667,6
NearestCentroid,0.6,6
RandomForestClassifier,0.65,6
SVC,0.6,6
AdaBoostClassifier,0.6333333333333333,7
BaggingClassifier,0.6333333333333333,7
DecisionTreeClassifier,0.6333333333333333,7
GradientBoostingClassifier,0.6166666666666667,7
KNeighborsClassifier,0.6,7
LogisticRegression,0.6,7
MLPClassifier,0.5833333333333334,7
NearestCentroid,0.5666666666666667,7
RandomForestClassifier,0.6333333333333333,7
SVC,0.6,7
AdaBoostClassifier,0.55,8
BaggingClassifier,0.5333333333333333,8
DecisionTreeClassifier,0.5833333333333334,8
GradientBoostingClassifier,0.5333333333333333,8
KNeighborsClassifier,0.5333333333333333,8
LogisticRegression,0.5333333333333333,8
MLPClassifier,0.5333333333333333,8
NearestCentroid,0.5666666666666667,8
RandomForestClassifier,0.5333333333333333,8
SVC,0.5333333333333333,8
AdaBoostClassifier,0.7666666666666667,9
BaggingClassifier,0.8,9
DecisionTreeClassifier,0.8,9
GradientBoostingClassifier,0.7833333333333333,9
KNeighborsClassifier,0.8,9
LogisticRegression,0.6,9
MLPClassifier,0.5333333333333333,9
NearestCentroid,0.6,9
RandomForestClassifier,0.8,9
SVC,0.7166666666666667,9
AdaBoostClassifier,0.6166666666666667,10
BaggingClassifier,0.5666666666666667,10
DecisionTreeClassifier,0.6333333333333333,10
GradientBoostingClassifier,0.6,10
KNeighborsClassifier,0.5833333333333334,10
LogisticRegression,0.5333333333333333,10
MLPClassifier,0.6333333333333333,10
NearestCentroid,0.5666666666666667,10
RandomForestClassifier,0.5833333333333334,10
SVC,0.55,10
AdaBoostClassifier,0.6,11
BaggingClassifier,0.6166666666666667,11
DecisionTreeClassifier,0.6,11
GradientBoostingClassifier,0.5666666666666667,11
KNeighborsClassifier,0.5833333333333334,11
LogisticRegression,0.6166666666666667,11
MLPClassifier,0.5666666666666667,11
NearestCentroid,0.6166666666666667,11
RandomForestClassifier,0.6,11
SVC,0.6166666666666667,11
AdaBoostClassifier,0.8333333333333334,12
BaggingClassifier,0.7666666666666667,12
DecisionTreeClassifier,0.7666666666666667,12
GradientBoostingClassifier,0.8166666666666667,12
KNeighborsClassifier,0.75,12
LogisticRegression,0.6833333333333333,12
MLPClassifier,0.6333333333333333,12
NearestCentroid,0.7166666666666667,12
RandomForestClassifier,0.7666666666666667,12
SVC,0.6666666666666666,12
AdaBoostClassifier,0.7,13
BaggingClassifier,0.7,13
DecisionTreeClassifier,0.7,13
GradientBoostingClassifier,0.7,13
KNeighborsClassifier,0.7,13
LogisticRegression,0.5333333333333333,13
MLPClassifier,0.5333333333333333,13
NearestCentroid,0.5333333333333333,13
RandomForestClassifier,0.7166666666666667,13
SVC,0.5333333333333333,13
AdaBoostClassifier,0.9166666666666666,14
BaggingClassifier,0.9166666666666666,14
DecisionTreeClassifier,0.9166666666666666,14
GradientBoostingClassifier,0.9166666666666666,14
KNeighborsClassifier,0.9166666666666666,14
LogisticRegression,0.8333333333333334,14
MLPClassifier,0.7,14
NearestCentroid,0.8333333333333334,14
RandomForestClassifier,0.9166666666666666,14
SVC,0.9166666666666666,14
AdaBoostClassifier,0.8666666666666667,15
BaggingClassifier,0.8666666666666667,15
DecisionTreeClassifier,0.8666666666666667,15
GradientBoostingClassifier,0.8333333333333334,15
KNeighborsClassifier,0.9,15
LogisticRegression,0.9,15
MLPClassifier,0.85,15
NearestCentroid,0.9,15
RandomForestClassifier,0.8666666666666667,15
SVC,0.9,15
AdaBoostClassifier,0.8833333333333333,16
BaggingClassifier,0.8833333333333333,16
DecisionTreeClassifier,0.8833333333333333,16
GradientBoostingClassifier,0.8666666666666667,16
KNeighborsClassifier,0.9,16
LogisticRegression,0.9,16
MLPClassifier,0.7333333333333333,16
NearestCentroid,0.9,16
RandomForestClassifier,0.9,16
SVC,0.9166666666666666,16
AdaBoostClassifier,0.9333333333333332,17
BaggingClassifier,0.9333333333333332,17
DecisionTreeClassifier,0.9333333333333332,17
GradientBoostingClassifier,0.9333333333333332,17
KNeighborsClassifier,0.9333333333333332,17
LogisticRegression,0.7333333333333333,17
MLPClassifier,0.5333333333333333,17
NearestCentroid,0.6333333333333333,17
RandomForestClassifier,0.9333333333333332,17
SVC,0.7333333333333333,17
AdaBoostClassifier,0.9333333333333332,18
BaggingClassifier,0.9333333333333332,18
DecisionTreeClassifier,0.9333333333333332,18
GradientBoostingClassifier,0.9333333333333332,18
KNeighborsClassifier,0.9333333333333332,18
LogisticRegression,0.7333333333333333,18
MLPClassifier,0.5333333333333333,18
NearestCentroid,0.6833333333333333,18
RandomForestClassifier,0.9333333333333332,18
SVC,0.7333333333333333,18
AdaBoostClassifier,0.8166666666666667,19
BaggingClassifier,0.8166666666666667,19
DecisionTreeClassifier,0.8166666666666667,19
GradientBoostingClassifier,0.8166666666666667,19
KNeighborsClassifier,0.8166666666666667,19
LogisticRegression,0.5333333333333333,19
MLPClassifier,0.5333333333333333,19
NearestCentroid,0.6333333333333333,19
RandomForestClassifier,0.8166666666666667,19
SVC,0.8166666666666667,19
AdaBoostClassifier,0.5333333333333333,20
BaggingClassifier,0.5333333333333333,20
DecisionTreeClassifier,0.5333333333333333,20
GradientBoostingClassifier,0.5333333333333333,20
KNeighborsClassifier,0.5333333333333333,20
LogisticRegression,0.5333333333333333,20
MLPClassifier,0.5333333333333333,20
RandomForestClassifier,0.5333333333333333,20
SVC,0.5333333333333333,20
AdaBoostClassifier,0.5333333333333333,21
BaggingClassifier,0.5333333333333333,21
DecisionTreeClassifier,0.5333333333333333,21
GradientBoostingClassifier,0.5333333333333333,21
KNeighborsClassifier,0.5333333333333333,21
LogisticRegression,0.5333333333333333,21
MLPClassifier,0.5333333333333333,21
RandomForestClassifier,0.5333333333333333,21
SVC,0.5333333333333333,21
