model,metric_score,feature_index
NearestCentroid,0.6833333333333333,7
RandomForestClassifier,0.65,7
SVC,0.6333333333333333,7
AdaBoostClassifier,0.5333333333333333,8
BaggingClassifier,0.5,8
DecisionTreeClassifier,0.5333333333333333,8
GradientBoostingClassifier,0.5333333333333333,8
KNeighborsClassifier,0.5,8
LogisticRegression,0.5333333333333333,8
MLPClassifier,0.5333333333333333,8
NearestCentroid,0.55,8
RandomForestClassifier,0.4333333333333333,8
SVC,0.5333333333333333,8
AdaBoostClassifier,0.6333333333333333,9
BaggingClassifier,0.6,9
DecisionTreeClassifier,0.6333333333333333,9
GradientBoostingClassifier,0.6,9
KNeighborsClassifier,0.6,9
LogisticRegression,0.5333333333333333,9
MLPClassifier,0.5333333333333333,9
NearestCentroid,0.5333333333333333,9
RandomForestClassifier,0.5666666666666667,9
SVC,0.5333333333333333,9
AdaBoostClassifier,0.6833333333333333,10
BaggingClassifier,0.6833333333333333,10
DecisionTreeClassifier,0.6666666666666666,10
GradientBoostingClassifier,0.6833333333333333,10
KNeighborsClassifier,0.6833333333333333,10
LogisticRegression,0.5333333333333333,10
MLPClassifier,0.55,10
NearestCentroid,0.5333333333333333,10
RandomForestClassifier,0.6833333333333333,10
SVC,0.55,10
AdaBoostClassifier,0.65,11
BaggingClassifier,0.6666666666666666,11
DecisionTreeClassifier,0.65,11
GradientBoostingClassifier,0.6166666666666667,11
KNeighborsClassifier,0.6,11
LogisticRegression,0.6,11
MLPClassifier,0.5833333333333334,11
NearestCentroid,0.6166666666666667,11
RandomForestClassifier,0.6666666666666666,11
SVC,0.6166666666666667,11
AdaBoostClassifier,0.5666666666666667,12
BaggingClassifier,0.5166666666666667,12
DecisionTreeClassifier,0.5333333333333333,12
GradientBoostingClassifier,0.5666666666666667,12
KNeighborsClassifier,0.5166666666666667,12
LogisticRegression,0.5333333333333333,12
MLPClassifier,0.5333333333333333,12
NearestCentroid,0.5333333333333333,12
RandomForestClassifier,0.5166666666666667,12
SVC,0.5333333333333333,12
AdaBoostClassifier,0.5666666666666667,13
BaggingClassifier,0.6166666666666667,13
DecisionTreeClassifier,0.5833333333333334,13
GradientBoostingClassifier,0.5666666666666667,13
KNeighborsClassifier,0.6166666666666667,13
LogisticRegression,0.55,13
MLPClassifier,0.5333333333333333,13
NearestCentroid,0.6,13
RandomForestClassifier,0.5333333333333333,13
SVC,0.5666666666666667,13
AdaBoostClassifier,0.5833333333333334,14
BaggingClassifier,0.5166666666666667,14
DecisionTreeClassifier,0.5833333333333334,14
GradientBoostingClassifier,0.45,14
KNeighborsClassifier,0.5333333333333333,14
LogisticRegression,0.5833333333333334,14
MLPClassifier,0.6,14
NearestCentroid,0.6,14
RandomForestClassifier,0.4,14
SVC,0.6,14
AdaBoostClassifier,0.65,15
BaggingClassifier,0.6666666666666666,15
DecisionTreeClassifier,0.6833333333333333,15
GradientBoostingClassifier,0.6666666666666666,15
KNeighborsClassifier,0.6666666666666666,15
LogisticRegression,0.6666666666666666,15
MLPClassifier,0.6833333333333333,15
NearestCentroid,0.6833333333333333,15
RandomForestClassifier,0.6666666666666666,15
SVC,0.6833333333333333,15
AdaBoostClassifier,0.6833333333333333,16
BaggingClassifier,0.6666666666666666,16
DecisionTreeClassifier,0.6833333333333333,16
GradientBoostingClassifier,0.6833333333333333,16
KNeighborsClassifier,0.7,16
LogisticRegression,0.5833333333333334,16
MLPClassifier,0.5333333333333333,16
NearestCentroid,0.5833333333333334,16
RandomForestClassifier,0.6833333333333333,16
SVC,0.5333333333333333,16
AdaBoostClassifier,0.7333333333333333,17
BaggingClassifier,0.7333333333333333,17
DecisionTreeClassifier,0.7333333333333333,17
GradientBoostingClassifier,0.7333333333333333,17
KNeighborsClassifier,0.6833333333333333,17
LogisticRegression,0.5666666666666667,17
MLPClassifier,0.5333333333333333,17
NearestCentroid,0.6333333333333333,17
RandomForestClassifier,0.7333333333333333,17
SVC,0.5833333333333334,17
AdaBoostClassifier,0.6666666666666666,18
BaggingClassifier,0.65,18
DecisionTreeClassifier,0.65,18
GradientBoostingClassifier,0.65,18
KNeighborsClassifier,0.6833333333333333,18
LogisticRegression,0.5666666666666667,18
MLPClassifier,0.5333333333333333,18
NearestCentroid,0.6333333333333333,18
RandomForestClassifier,0.65,18
SVC,0.6,18
AdaBoostClassifier,0.6666666666666666,19
BaggingClassifier,0.6666666666666666,19
DecisionTreeClassifier,0.6666666666666666,19
GradientBoostingClassifier,0.6666666666666666,19
KNeighborsClassifier,0.6666666666666666,19
LogisticRegression,0.5333333333333333,19
MLPClassifier,0.5333333333333333,19
NearestCentroid,0.5666666666666667,19
RandomForestClassifier,0.6666666666666666,19
SVC,0.6833333333333333,19
AdaBoostClassifier,0.5333333333333333,20
BaggingClassifier,0.5333333333333333,20
DecisionTreeClassifier,0.5333333333333333,20
GradientBoostingClassifier,0.5333333333333333,20
KNeighborsClassifier,0.5333333333333333,20
LogisticRegression,0.7,20
MLPClassifier,0.5333333333333333,20
RandomForestClassifier,0.5333333333333333,20
SVC,0.5333333333333333,20
AdaBoostClassifier,0.5333333333333333,21
BaggingClassifier,0.5333333333333333,21
DecisionTreeClassifier,0.5333333333333333,21
GradientBoostingClassifier,0.5333333333333333,21
KNeighborsClassifier,0.5333333333333333,21
LogisticRegression,0.7,21
MLPClassifier,0.5333333333333333,21
RandomForestClassifier,0.5333333333333333,21
SVC,0.5333333333333333,21
